"Ptt","Date","Latitude","Longitude","Quality","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation"
181806,2019-10-12 11:20:33,24.9168,-81.3205,"A",1028,8388,126,174
181806,2019-10-12 12:05:20,24.9185,-81.3243,"B",1961,3089,1244,173
181806,2019-10-12 12:13:30,24.9251,-81.3242,"B",1234,1396,1090,178
181806,2019-10-12 13:22:15,24.9334,-81.3311,"B",1426,1856,1095,78
181806,2019-10-12 13:27:52,24.9334,-81.3283,"B",1467,1907,1127,84
181806,2019-10-12 13:47:02,24.9331,-81.3275,"B",1522,1906,1215,74
181806,2019-10-12 14:14:51,24.9432,-81.3246,"B",1764,2371,1312,101
181806,2019-10-12 14:47:18,24.9445,-81.3263,"B",1991,2571,1541,101
181806,2019-10-12 15:02:17,24.9484,-81.3241,"0",1872,17136,204,169
181806,2019-10-12 15:10:05,24.9345,-81.3225,"B",824,1225,553,145
181806,2019-10-12 15:46:41,24.9375,-81.3255,"B",1399,1533,1276,131
181806,2019-10-12 22:37:42,24.9446,-81.3254,"A",248,414,148,134
181806,2019-10-13 00:36:53,24.9498,-81.3314,"B",1462,1718,1243,83
181806,2019-10-13 00:47:58,24.9568,-81.3373,"B",1739,2629,1150,60
181806,2019-10-13 00:57:26,24.941,-81.3268,"A",2166,18500,253,9
181806,2019-10-13 02:16:14,24.9163,-81.3367,"0",1962,6188,621,2
181806,2019-10-13 02:16:26,24.9282,-81.3279,"A",1024,3796,276,165
181806,2019-10-13 02:58:59,24.9271,-81.3239,"A",903,1355,601,45
181806,2019-10-13 10:01:24,24.9346,-81.3239,"1",1221,6764,220,27
181806,2019-10-13 11:13:34,24.9378,-81.3221,"B",1155,1601,832,81
181806,2019-10-13 11:42:24,24.939,-81.3283,"B",797,1016,624,57
181806,2019-10-13 11:42:32,24.9386,-81.3284,"B",712,1067,475,73
181806,2019-10-13 13:05:19,24.9397,-81.3272,"B",1407,1731,1142,80
181806,2019-10-13 13:23:45,24.9442,-81.3267,"B",1049,2946,373,87
181806,2019-10-13 13:49:31,24.9441,-81.3266,"B",1230,2333,648,86
181806,2019-10-13 14:42:42,24.9449,-81.3257,"B",1577,2384,1043,87
181806,2019-10-13 15:27:33,24.9485,-81.325,"B",1352,13569,134,102
181806,2019-10-13 16:04:17,24.9453,-81.3272,"B",1281,6802,241,104
181806,2019-10-13 16:28:05,24.945,-81.3266,"B",1402,3712,529,105
181806,2019-10-13 22:54:59,24.9312,-81.3033,"B",1768,4747,658,48
181806,2019-10-14 00:05:44,24.9431,-81.2948,"0",1773,13167,238,84
181806,2019-10-14 00:30:25,24.9393,-81.3124,"1",1329,3747,471,171
181806,2019-10-14 00:30:27,24.9387,-81.3138,"B",782,1747,350,173
181806,2019-10-14 01:06:36,24.9486,-81.3056,"A",1240,2093,734,79
181806,2019-10-14 02:04:29,24.9433,-81.3112,"B",1405,1434,1375,66
181806,2019-10-14 02:04:55,24.9362,-81.3084,"A",2580,9895,672,66
181806,2019-10-14 02:45:50,24.9437,-81.305,"B",3301,7034,1548,73
181806,2019-10-14 11:01:53,24.933,-81.2942,"A",1614,65792,39,100
181806,2019-10-14 11:08:57,24.9391,-81.2951,"3",204,1591,26,78
181806,2019-10-14 11:15:39,24.9393,-81.2942,"B",419,576,304,81
181806,2019-10-14 12:41:16,24.9389,-81.313,"A",1183,2255,620,172
181806,2019-10-14 12:48:29,24.9375,-81.3133,"B",2687,4578,1576,172
181806,2019-10-14 12:48:51,24.9387,-81.3135,"B",1691,2440,1171,171
181806,2019-10-14 12:59:24,24.9437,-81.3091,"B",727,3047,173,146
181806,2019-10-14 13:01:33,24.9415,-81.3085,"0",1737,4122,732,62
181806,2019-10-14 13:26:37,24.9291,-81.3054,"1",1217,2868,515,159
181806,2019-10-14 14:00:27,24.9308,-81.3062,"B",1832,2077,1615,141
181806,2019-10-14 14:26:45,24.9489,-81.3038,"1",524,3314,82,95
181806,2019-10-14 14:37:49,24.9515,-81.3334,"1",897,5427,148,93
181806,2019-10-15 00:09:27,24.9561,-81.3382,"B",10036,17031,5913,80
181806,2019-10-15 01:09:04,24.954,-81.2936,"A",1916,10793,340,59
181806,2019-10-15 01:39:34,24.9458,-81.3076,"2",257,1142,57,51
181806,2019-10-15 02:22:01,24.9428,-81.2973,"A",408,1375,121,137
181806,2019-10-15 02:52:50,24.9489,-81.2998,"A",770,3738,158,77
181806,2019-10-15 10:33:34,24.9568,-81.2927,"B",5249,5892,4674,90
181806,2019-10-15 10:47:59,24.9428,-81.2973,"B",2984,7134,1248,97
181806,2019-10-15 12:26:36,24.9486,-81.312,"B",1463,14690,145,33
181806,2019-10-15 12:41:24,24.9472,-81.3083,"2",267,528,134,130
181806,2019-10-15 14:03:26,24.9499,-81.3113,"B",1234,1401,1087,83
181806,2019-10-15 14:16:46,24.9486,-81.3104,"B",1327,1486,1185,91
181806,2019-10-15 14:29:51,24.9501,-81.3107,"B",1231,1947,777,106
181806,2019-10-15 14:47:58,24.9502,-81.31,"B",1080,32941,35,99
181806,2019-10-15 15:23:17,24.9526,-81.313,"A",1158,12366,108,89
181806,2019-10-16 00:37:02,24.941,-81.2968,"A",588,3758,92,99
181806,2019-10-16 01:18:59,24.9402,-81.2966,"B",1034,1653,646,96
181806,2019-10-16 01:27:00,24.9399,-81.2963,"B",1101,1666,727,96
181806,2019-10-16 01:42:27,24.9391,-81.2931,"B",767,2542,231,12
181806,2019-10-16 02:03:55,24.9308,-81.2919,"A",656,1522,282,58
181806,2019-10-16 02:55:40,24.9312,-81.2921,"B",1176,1531,902,64
181806,2019-10-16 10:14:35,24.9259,-81.2859,"B",2512,4405,1432,45
181806,2019-10-16 10:31:26,24.9277,-81.2943,"A",1454,9399,224,16
181806,2019-10-16 11:47:48,24.9404,-81.2919,"B",899,13400,60,86
181806,2019-10-16 12:14:17,24.9429,-81.3042,"2",335,1832,61,30
181806,2019-10-16 12:14:26,24.9368,-81.3046,"3",241,379,152,25
181806,2019-10-16 13:45:46,24.9335,-81.3097,"2",308,830,114,169
181806,2019-10-16 13:46:02,24.9373,-81.3101,"A",341,707,164,166
181806,2019-10-16 14:12:40,24.9442,-81.3039,"B",1184,2126,658,112
181806,2019-10-16 14:28:42,24.9425,-81.3056,"B",1268,2177,738,115
181806,2019-10-16 15:24:19,24.9385,-81.3081,"B",1288,23974,69,112
181806,2019-10-16 15:55:25,24.94,-81.3103,"B",584,2772,122,47
181806,2019-10-17 00:07:03,24.9397,-81.3235,"B",1939,29220,128,107
181806,2019-10-17 00:59:21,24.94,-81.3121,"A",1130,4041,315,132
181806,2019-10-17 00:59:52,24.9303,-81.3073,"A",837,4058,172,122
181806,2019-10-17 01:41:12,24.9382,-81.3265,"B",1072,1523,754,104
181806,2019-10-17 01:41:57,24.9368,-81.3139,"1",586,3850,89,93
181806,2019-10-17 02:42:53,24.9385,-81.3185,"1",900,3987,203,103
181806,2019-10-17 10:24:24,24.9398,-81.3185,"B",1724,17629,168,112
181806,2019-10-17 11:13:28,24.9438,-81.3287,"B",1635,3686,725,110
181806,2019-10-17 11:45:32,24.936,-81.3042,"B",1170,1407,972,67
181806,2019-10-17 12:56:17,24.9456,-81.3323,"B",1924,3789,976,98
181806,2019-10-17 13:27:16,24.9369,-81.3417,"B",1563,10308,236,98
181806,2019-10-17 14:04:24,24.9506,-81.3374,"B",1856,5253,655,97
181806,2019-10-17 15:05:57,24.951,-81.3569,"A",221,1065,45,91
181806,2019-10-17 15:46:11,24.9605,-81.3634,"A",631,4537,87,143
181806,2019-10-18 00:32:13,24.8796,-81.3941,"A",4220,34810,511,56
181806,2019-10-18 01:25:01,24.8987,-81.3874,"B",8364,49881,1402,56
181806,2019-10-18 01:25:30,24.9414,-81.3199,"1",515,3019,87,99
181806,2019-10-18 01:55:30,24.946,-81.3275,"B",832,1324,522,84
181806,2019-10-18 02:21:53,24.9433,-81.3321,"1",1026,6689,157,94
181806,2019-10-18 02:53:06,24.9404,-81.3131,"A",1695,2908,987,85
181806,2019-10-18 10:10:51,24.9316,-81.3078,"0",2875,35662,231,89
181806,2019-10-18 10:51:26,24.9321,-81.2953,"A",1185,3938,356,52
181806,2019-10-18 11:21:37,24.929,-81.2904,"B",1626,2978,888,57
181806,2019-10-18 11:53:31,24.9316,-81.2914,"A",702,5097,96,149
181806,2019-10-18 12:26:55,24.933,-81.2889,"B",903,1123,725,132
181806,2019-10-18 13:01:51,24.9329,-81.2873,"B",846,7949,90,86
181806,2019-10-18 13:46:34,24.934,-81.2846,"B",1227,2236,673,89
181806,2019-10-18 13:53:18,24.9342,-81.2924,"B",716,5927,86,20
181806,2019-10-18 15:23:53,24.9409,-81.2958,"1",674,2988,152,129
181806,2019-10-18 15:37:16,24.9415,-81.2974,"1",919,3467,243,104
181806,2019-10-18 16:24:46,24.942,-81.3034,"B",1689,1993,1429,106
181806,2019-10-19 00:04:09,24.9223,-81.2942,"0",4592,17248,1222,73
181806,2019-10-19 00:16:11,24.9241,-81.2885,"B",3331,11543,961,74
181806,2019-10-19 00:41:23,24.9279,-81.2786,"B",2360,5734,971,78
181806,2019-10-19 01:15:43,24.9379,-81.2978,"B",1792,7926,405,64
181806,2019-10-19 01:51:49,24.9441,-81.2994,"B",1674,3837,729,67
181806,2019-10-19 01:52:23,24.9443,-81.2935,"A",728,1062,498,144
181806,2019-10-19 02:36:44,24.9369,-81.2933,"0",4722,65513,340,78
181806,2019-10-19 02:49:05,24.9371,-81.2915,"B",3030,9232,994,75
181806,2019-10-19 10:03:50,24.9449,-81.2486,"1",1490,11698,189,80
181806,2019-10-19 10:21:56,24.9449,-81.2526,"B",1490,4292,517,80
181806,2019-10-19 11:47:15,24.916,-81.261,"B",3647,7230,1839,81
181806,2019-10-19 11:54:24,24.9518,-81.2482,"A",627,1400,280,178
181806,2019-10-19 12:37:33,24.9481,-81.2516,"B",920,999,847,94
181806,2019-10-19 13:40:38,24.95,-81.2516,"B",1380,1597,1191,70
181806,2019-10-19 14:12:05,24.9508,-81.261,"B",1165,5000,271,48
181806,2019-10-19 14:26:25,24.9513,-81.2601,"B",1281,3395,483,48
181806,2019-10-19 15:02:13,24.9533,-81.2597,"A",737,3718,146,62
181806,2019-10-19 15:37:07,24.9539,-81.2587,"B",982,1475,652,77
181806,2019-10-19 16:40:50,24.9517,-81.2542,"B",1050,8855,124,37
181806,2019-10-20 00:19:04,24.907,-81.2525,"0",3048,32895,282,91
181806,2019-10-20 01:00:09,24.9016,-81.1653,"0",3326,9560,1157,159
181806,2019-10-20 01:29:12,24.9174,-81.1696,"1",686,1185,397,84
181806,2019-10-20 02:14:31,24.9014,-81.14,"0",3392,25962,443,93
181806,2019-10-20 02:45:04,24.9004,-81.1201,"B",2335,7581,719,96
181806,2019-10-20 02:45:21,24.9017,-81.1304,"B",2305,8531,622,98
181807,2019-07-09 09:39:39,29.7604,-85.4117,"2",323,566,183,156
181807,2019-07-09 10:02:00,29.7599,-85.4115,"B",1321,1487,1173,91
181807,2019-07-09 11:23:54,29.7588,-85.4067,"B",1209,3848,379,69
181807,2019-07-09 11:35:47,29.7667,-85.408,"B",818,6264,106,73
181807,2019-07-09 11:54:46,29.7662,-85.4064,"A",659,924,470,93
181807,2019-07-09 13:40:13,29.765,-85.4028,"B",2055,2438,1732,89
181807,2019-07-09 14:08:01,29.7639,-85.402,"B",2171,2834,1662,96
181807,2019-07-09 14:26:38,29.764,-85.4049,"B",1676,2353,1194,102
181807,2019-07-10 02:26:28,29.7425,-85.3706,"0",8183,63206,1059,97
181807,2019-07-10 04:10:43,29.7364,-85.4003,"A",683,3199,146,23
181807,2019-07-10 12:50:08,29.7076,-85.3699,"B",3435,4544,2595,108
181807,2019-07-10 12:53:09,29.731,-85.3815,"B",2962,7951,1103,116
181807,2019-07-10 13:08:34,29.7484,-85.4015,"2",314,1368,72,96
181807,2019-07-10 14:13:03,29.75,-85.4007,"B",1525,2015,1154,96
181807,2019-07-10 14:51:38,29.746,-85.3973,"B",1629,2029,1306,98
181807,2019-07-10 14:54:21,29.7574,-85.4076,"3",149,184,120,87
181807,2019-07-10 14:58:22,29.7572,-85.4072,"B",318,369,274,90
181807,2019-07-10 15:28:22,29.7574,-85.4067,"B",586,5422,63,104
181807,2019-07-10 15:52:06,29.769,-85.4258,"A",354,1118,111,168
181807,2019-07-10 16:31:01,29.7784,-85.4222,"3",161,241,107,62
181807,2019-07-10 22:30:16,29.8629,-85.4504,"0",3683,50714,267,71
181807,2019-07-10 22:44:29,29.8755,-85.4167,"B",532,1330,213,1
181807,2019-07-10 23:18:29,29.8784,-85.4147,"B",941,973,908,7
181807,2019-07-11 00:27:30,29.8656,-85.4106,"B",1079,3133,371,84
181807,2019-07-11 00:39:07,29.8619,-85.4294,"B",557,1927,161,151
181807,2019-07-11 00:59:05,29.8532,-85.4209,"A",664,4792,92,77
181807,2019-07-11 10:31:39,29.8775,-85.4144,"A",592,5588,62,71
181807,2019-07-11 10:57:30,29.8755,-85.4148,"B",710,2110,238,86
181807,2019-07-11 12:14:10,29.862,-85.4193,"A",698,9434,51,110
181807,2019-07-11 12:37:48,29.8614,-85.4193,"B",966,1915,487,108
181807,2019-07-11 12:48:45,29.8564,-85.4282,"A",1184,5663,247,121
181807,2019-07-11 13:46:55,29.8603,-85.421,"B",1438,1900,1087,100
181807,2019-07-11 14:31:17,29.8553,-85.4261,"B",1272,3977,406,123
181807,2019-07-11 14:45:58,29.8543,-85.4243,"B",1287,2858,579,122
181807,2019-07-11 15:04:37,29.85,-85.423,"B",782,12151,50,72
181807,2019-07-11 15:25:05,29.8501,-85.422,"B",998,2256,441,74
181807,2019-07-11 22:20:45,29.8679,-85.3859,"B",4848,5926,3965,83
181807,2019-07-11 22:20:54,29.8294,-85.4513,"A",2721,24188,306,79
181807,2019-07-12 00:30:01,29.8409,-85.4146,"1",1190,10468,135,164
181807,2019-07-12 01:05:52,29.8431,-85.4177,"B",1515,1857,1236,152
181807,2019-07-12 02:23:44,29.8458,-85.4247,"A",1016,5469,188,73
181807,2019-07-12 02:49:01,29.8546,-85.4153,"1",1376,14069,134,69
181807,2019-07-12 10:03:45,29.8566,-85.4256,"B",1794,11024,291,38
181807,2019-07-12 10:53:29,29.8542,-85.4319,"B",1601,2985,859,41
181807,2019-07-12 12:32:07,29.854,-85.4374,"B",2000,2862,1397,55
181807,2019-07-12 13:27:54,29.8541,-85.4369,"B",2233,2960,1684,57
181807,2019-07-12 13:59:38,29.8425,-85.4179,"B",1780,6478,488,40
181807,2019-07-12 15:53:17,29.8402,-85.4006,"B",1292,8856,188,114
181807,2019-07-12 16:17:02,29.8564,-85.4316,"A",1231,1435,1056,47
181807,2019-07-12 22:11:55,29.8503,-85.3981,"B",3814,31977,454,66
181807,2019-07-13 01:10:14,29.8422,-85.4228,"0",13491,115808,1571,70
181807,2019-07-13 01:42:52,29.8357,-85.4339,"0",2154,2861,1622,113
181807,2019-07-13 11:19:00,29.7751,-85.4943,"B",5998,6959,5169,91
181807,2019-07-13 11:58:43,29.8426,-85.4453,"0",4607,47468,447,99
181807,2019-07-13 14:23:08,29.8312,-85.4256,"B",3065,37095,253,91
181807,2019-07-13 15:37:24,29.8409,-85.4197,"B",3136,8372,1174,91
181807,2019-07-13 23:05:56,29.8707,-85.3949,"B",3336,5972,1863,98
181807,2019-07-13 23:32:00,29.8321,-85.4325,"2",331,1303,84,90
181807,2019-07-13 23:33:54,29.8323,-85.4315,"B",335,480,234,164
181807,2019-07-14 00:44:10,29.8458,-85.4313,"B",3641,4185,3166,78
181807,2019-07-14 01:09:41,29.8354,-85.4286,"B",4174,5736,3037,66
181807,2019-07-14 01:43:16,29.8363,-85.414,"A",3437,31276,377,84
181807,2019-07-14 01:43:57,29.8407,-85.426,"B",1333,1815,978,80
181807,2019-07-14 02:48:13,29.8328,-85.4509,"0",2982,78711,113,77
181807,2019-07-14 10:41:51,29.8463,-85.4305,"2",428,2018,90,31
181807,2019-07-14 12:19:17,29.8336,-85.4337,"A",980,3583,267,90
181807,2019-07-14 13:16:43,29.8302,-85.4329,"B",4477,7599,2637,89
181807,2019-07-14 14:30:02,29.8305,-85.4419,"B",4783,59230,386,18
181807,2019-07-14 14:51:07,29.8312,-85.4423,"B",3863,8979,1661,19
181807,2019-07-14 15:14:05,29.8311,-85.4418,"B",1418,2485,809,21
181807,2019-07-14 15:42:32,29.8285,-85.4432,"B",1436,1821,1131,24
181807,2019-07-14 16:12:07,29.8069,-85.4387,"A",561,3706,84,165
181807,2019-07-14 16:48:44,29.8169,-85.4412,"A",226,382,134,5
181807,2019-07-14 22:43:40,29.8278,-85.4527,"B",2320,3390,1587,81
181807,2019-07-14 22:57:51,29.7994,-85.4248,"2",392,1100,139,148
181807,2019-07-15 00:28:55,29.7981,-85.4248,"B",1734,2408,1248,88
181807,2019-07-15 01:33:53,29.797,-85.4205,"A",626,3475,112,124
181807,2019-07-15 01:51:19,29.798,-85.4215,"B",826,1451,469,120
181807,2019-07-15 02:00:42,29.7975,-85.421,"B",941,1503,589,120
181807,2019-07-15 11:48:04,29.7972,-85.4263,"3",145,325,64,73
181807,2019-07-15 11:49:32,29.796,-85.419,"3",250,557,111,90
181807,2019-07-15 12:42:03,29.7935,-85.419,"B",1044,1594,683,85
181807,2019-07-15 13:59:07,29.7936,-85.4207,"B",2345,3089,1780,82
181807,2019-07-15 14:11:59,29.7722,-85.4227,"B",1034,9234,115,94
181807,2019-07-15 14:19:32,29.7693,-85.4097,"B",623,4485,86,73
181807,2019-07-15 14:46:33,29.7649,-85.4153,"B",595,5990,59,114
181807,2019-07-15 15:43:21,29.7674,-85.4083,"1",1070,4858,235,122
181807,2019-07-15 15:50:03,29.7576,-85.4037,"3",246,368,164,100
181807,2019-07-15 16:32:50,29.7574,-85.4007,"B",2499,2975,2098,87
181807,2019-07-15 22:28:06,29.7695,-85.4111,"A",705,4103,121,139
181807,2019-07-15 23:10:30,29.771,-85.4126,"B",1086,1455,810,131
181807,2019-07-15 23:56:23,29.7954,-85.4216,"A",1674,22492,124,88
181807,2019-07-16 01:42:13,29.8031,-85.4195,"1",1271,7035,229,79
181807,2019-07-16 02:04:57,29.7982,-85.4266,"1",1022,4944,211,50
181807,2019-07-16 02:33:18,29.7985,-85.4261,"B",1544,1986,1199,63
181807,2019-07-16 10:01:37,29.7987,-85.4209,"B",2316,51265,104,54
181807,2019-07-16 11:14:59,29.7952,-85.4267,"1",1034,12799,83,80
181807,2019-07-16 11:49:33,29.7955,-85.4403,"B",1497,4170,537,80
181807,2019-07-16 12:20:18,29.7959,-85.4328,"B",1131,11693,109,26
181807,2019-07-16 12:57:00,29.7957,-85.4347,"B",1054,1497,742,39
181807,2019-07-16 13:47:37,29.7862,-85.4602,"1",746,2407,231,6
181807,2019-07-16 13:49:56,29.7825,-85.461,"3",241,673,86,120
181807,2019-07-16 14:03:57,29.7788,-85.4534,"A",225,650,77,130
181807,2019-07-16 15:03:00,29.7773,-85.4638,"B",977,1407,677,100
181807,2019-07-16 15:29:34,29.7732,-85.4697,"A",289,2164,38,91
181807,2019-07-16 16:09:24,29.7719,-85.4435,"3",241,800,72,149
181807,2019-07-16 22:57:40,29.7738,-85.4483,"B",2303,3652,1451,51
181807,2019-07-17 01:03:36,29.784,-85.4338,"A",2780,6241,1238,26
181807,2019-07-17 02:45:59,29.789,-85.4304,"B",4644,6044,3567,26
181807,2019-07-17 02:46:46,29.7921,-85.4341,"A",1575,20190,122,86
181807,2019-07-17 11:28:41,29.7724,-85.4102,"2",253,426,150,165
181807,2019-07-17 13:42:20,29.7742,-85.407,"B",1667,7522,369,100
181807,2019-07-17 14:06:53,29.7738,-85.4311,"B",720,4618,112,141
181807,2019-07-17 15:02:03,29.7792,-85.4289,"B",1681,2420,1167,125
181807,2019-07-17 15:25:41,29.7649,-85.4234,"B",4078,5016,3314,121
181807,2019-07-17 15:50:37,29.7572,-85.4248,"B",3289,103218,104,107
181807,2019-07-17 16:17:52,29.7578,-85.4253,"A",274,705,106,10
181807,2019-07-17 16:48:07,29.7576,-85.4242,"B",792,862,727,87
181807,2019-07-17 22:48:12,29.8146,-85.4131,"2",256,409,159,66
181807,2019-07-17 23:04:03,29.8168,-85.4173,"3",217,328,143,39
181807,2019-07-17 23:06:34,29.8177,-85.4201,"A",242,593,99,32
181807,2019-07-18 00:39:53,29.8193,-85.4137,"A",200,520,76,132
181807,2019-07-18 00:44:27,29.819,-85.4134,"B",356,446,283,117
181807,2019-07-18 00:52:03,29.8191,-85.4134,"B",518,605,442,105
181807,2019-07-18 00:56:46,29.8175,-85.4159,"B",449,2116,95,139
181807,2019-07-18 02:00:58,29.8228,-85.4155,"B",1296,1697,989,130
181807,2019-07-18 02:22:53,29.7915,-85.4482,"A",3373,74345,153,78
181807,2019-07-18 02:35:25,29.8051,-85.4098,"B",1174,1885,731,87
181807,2019-07-18 02:57:30,29.8049,-85.4099,"B",3798,5584,2583,87
181807,2019-07-18 10:13:38,29.7393,-85.4021,"3",177,330,95,144
181807,2019-07-18 11:14:12,29.743,-85.3902,"A",934,2055,424,10
181807,2019-07-18 11:31:30,29.7372,-85.3995,"B",1274,6803,238,166
181807,2019-07-18 11:54:12,29.7309,-85.3909,"A",439,3367,57,124
181807,2019-07-18 12:57:54,29.7307,-85.386,"B",1160,1475,911,110
181807,2019-07-18 13:14:52,29.7306,-85.3892,"B",1293,1642,1018,109
181807,2019-07-18 13:27:03,29.7323,-85.3882,"B",1329,1810,975,105
181807,2019-07-18 14:45:07,29.7429,-85.384,"B",1284,21325,77,84
181807,2019-07-18 15:06:12,29.7413,-85.3919,"3",231,597,89,108
181807,2019-07-18 15:21:15,29.7385,-85.394,"1",805,8405,77,96
181807,2019-07-18 16:01:02,29.7337,-85.4031,"A",720,3437,151,147
181807,2019-07-18 16:25:43,29.7378,-85.4065,"2",388,646,232,7
181807,2019-07-18 22:33:07,29.7677,-85.4024,"B",3395,10911,1056,120
181807,2019-07-18 22:33:55,29.7764,-85.4144,"B",2660,7174,986,119
181807,2019-07-19 00:14:56,29.7805,-85.4145,"B",1693,4555,628,106
181807,2019-07-19 00:25:40,29.7817,-85.4158,"B",1588,4785,526,100
181807,2019-07-19 00:25:51,29.7801,-85.4121,"B",1187,4556,309,87
181807,2019-07-19 00:46:22,29.7805,-85.4124,"B",1332,3419,519,87
181807,2019-07-19 01:39:22,29.7833,-85.4171,"B",1864,3399,1021,98
181807,2019-07-19 01:52:32,29.7959,-85.4416,"A",1211,6633,221,64
181807,2019-07-19 02:00:09,29.8011,-85.4134,"3",124,306,49,76
181807,2019-07-19 02:04:24,29.8015,-85.4136,"2",362,564,232,19
181807,2019-07-19 02:26:42,29.8016,-85.4122,"3",170,424,68,90
181807,2019-07-19 02:42:38,29.8007,-85.4194,"1",719,6275,82,71
181807,2019-07-19 11:01:55,29.829,-85.4394,"2",397,7560,20,104
181807,2019-07-19 11:24:04,29.8244,-85.4239,"1",841,5713,123,60
181807,2019-07-19 12:47:20,29.8331,-85.4311,"A",1750,3257,940,44
181807,2019-07-19 12:47:52,29.839,-85.4252,"A",695,1522,317,114
181807,2019-07-19 13:04:24,29.835,-85.4167,"B",2072,4817,891,114
181807,2019-07-19 13:16:23,29.8301,-85.4074,"B",1511,2689,849,105
181807,2019-07-19 14:20:12,29.8348,-85.4113,"B",2552,3520,1849,88
181807,2019-07-19 14:20:29,29.8363,-85.4116,"B",1142,1925,677,105
181807,2019-07-19 14:52:34,29.8434,-85.409,"1",1373,11588,162,113
181807,2019-07-19 15:05:13,29.8446,-85.412,"0",1928,14777,251,93
181807,2019-07-19 15:59:48,29.8515,-85.4111,"B",2305,3587,1481,92
181807,2019-07-19 16:48:06,29.8426,-85.4247,"B",1486,14954,147,122
181807,2019-07-19 22:25:18,29.8445,-85.4417,"B",1955,6044,632,71
181807,2019-07-19 23:40:28,29.8439,-85.4296,"A",633,2356,169,33
181807,2019-07-20 00:01:11,29.8492,-85.4286,"A",967,5150,181,63
181807,2019-07-20 00:30:32,29.8459,-85.4302,"B",1135,1387,928,48
181807,2019-07-20 01:18:54,29.8472,-85.4276,"B",1405,1496,1318,85
181807,2019-07-20 01:32:47,29.8471,-85.4272,"B",1405,1676,1176,80
181807,2019-07-20 01:47:23,29.8424,-85.4198,"A",1280,2037,803,50
181807,2019-07-20 02:14:13,29.8582,-85.4187,"B",1102,4094,296,75
181807,2019-07-20 10:55:41,29.8612,-85.4206,"B",2193,18511,259,104
181807,2019-07-20 10:55:59,29.8545,-85.4137,"B",1155,14033,95,99
181807,2019-07-20 12:21:51,29.8587,-85.4121,"A",1459,8292,256,99
181807,2019-07-20 12:35:46,29.859,-85.4117,"B",1542,5645,421,98
181807,2019-07-20 13:56:12,29.8636,-85.4133,"B",1692,4661,613,107
181807,2019-07-20 14:43:10,29.8552,-85.4119,"A",1247,6150,252,88
181807,2019-07-20 14:43:25,29.8543,-85.419,"A",711,6329,79,104
181807,2019-07-20 16:27:30,29.8601,-85.4387,"A",1093,3248,367,147
181807,2019-07-20 16:27:32,29.8596,-85.4384,"B",1496,4342,515,146
181807,2019-07-20 22:10:14,29.8692,-85.4594,"B",2728,3108,2393,113
181807,2019-07-20 23:10:31,29.8581,-85.4454,"B",2030,8665,475,92
181807,2019-07-20 23:38:37,29.857,-85.4338,"B",1715,4249,692,88
181807,2019-07-21 00:54:41,29.8596,-85.425,"B",1394,4707,412,107
181807,2019-07-21 01:11:25,29.862,-85.4173,"A",500,3998,62,43
181807,2019-07-21 01:19:09,29.8619,-85.4174,"B",615,1223,309,47
181807,2019-07-21 02:02:54,29.8616,-85.4167,"B",1052,1429,775,63
181807,2019-07-21 02:39:35,29.8572,-85.4126,"B",1078,2736,424,55
181807,2019-07-21 02:57:30,29.8679,-85.409,"A",1351,17145,106,66
181807,2019-07-21 10:18:58,29.7954,-85.4103,"A",171,335,87,70
181807,2019-07-21 10:38:13,29.7909,-85.4123,"3",188,1276,27,92
181807,2019-07-21 12:02:45,29.7961,-85.4191,"B",888,14515,54,55
181807,2019-07-21 12:25:36,29.7982,-85.4165,"B",499,1509,165,147
181807,2019-07-21 12:49:21,29.7979,-85.4167,"B",831,1060,650,136
181807,2019-07-21 13:31:04,29.8259,-85.4159,"A",1092,23867,50,98
181807,2019-07-21 13:47:39,29.829,-85.4158,"B",1348,3372,539,98
181807,2019-07-21 14:19:52,29.8334,-85.4072,"2",352,587,210,134
181807,2019-07-21 14:25:37,29.8447,-85.4146,"2",342,650,179,94
181807,2019-07-21 14:58:26,29.851,-85.4113,"B",3941,5079,3057,89
181807,2019-07-21 15:25:22,29.8485,-85.4214,"3",230,1104,47,98
181807,2019-07-21 15:59:03,29.8664,-85.4244,"2",316,838,118,34
181807,2019-07-21 16:09:49,29.8658,-85.429,"B",412,1428,118,3
181807,2019-07-21 22:04:51,29.8528,-85.4019,"1",607,4104,89,91
181807,2019-07-21 22:41:41,29.8582,-85.4063,"B",1223,1350,1107,162
181807,2019-07-21 23:06:47,29.8453,-85.3945,"A",414,1487,115,38
181807,2019-07-21 23:43:25,29.8419,-85.4005,"B",636,2833,142,156
181807,2019-07-22 00:27:03,29.859,-85.4055,"B",1350,2220,820,151
181807,2019-07-22 01:03:01,29.8335,-85.4032,"B",1113,2079,595,108
181807,2019-07-22 01:41:21,29.8299,-85.4021,"B",1941,3028,1244,106
181807,2019-07-22 01:53:56,29.8313,-85.4024,"B",2003,2849,1407,103
181807,2019-07-22 02:20:49,29.8304,-85.4021,"B",1504,2161,1046,93
181807,2019-07-22 10:31:39,29.8266,-85.3911,"A",313,1502,65,47
181807,2019-07-22 11:34:54,29.8289,-85.3908,"B",830,3319,207,89
181807,2019-07-22 12:09:24,29.824,-85.3664,"2",343,1836,64,67
